BSM561	프로그래밍및실습	3	2	2	0	06	Y	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	기계 1                             	이고르	월/03A	월/03B	월/04A	월/04B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MEH340	현대제어	3	2	2	0	01	Y	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	신동호	화/02A	화/02B	화/03A	화/03B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
MTE802	6시그마및품질관리	2	1	2	0	01	N	12	12	12	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 생산                            	최만성	월/09A	월/09B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 	 	 
MTE802	6시그마및품질관리	2	1	2	0	02	N	12	12	12	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 제어                            	원윤재	월/06A	월/06B	목/02A	목/02B	목/03A	목/03B	 	 	 	 	 	 	 	 	 	 
MTB385	CAD/CAM및실습	2	1	2	0.5	01	N	12	12	12	9	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	김문기	월/08A	월/08B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 	 	 
MTB385	CAD/CAM및실습	2	1	2	0.5	02	N	12	12	12	9	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	김문기	월/04A	월/04B	화/02B	화/03A	화/03B	화/04A	 	 	 	 	 	 	 	 	 	 
MTB385	CAD/CAM및실습	2	1	2	0.5	03	N	12	12	12	9	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	유중학	화/08A	화/08B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 	 	 
MTB383	CAD및실습	3	2	2	1	01	N	12	12	12	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1 생산                            	허용정	화/07A	화/07B	화/08A	화/08B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
MTB383	CAD및실습	3	2	2	1	02	N	12	12	12	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1 제어                            	미정	화/06A	화/06B	화/07A	화/07B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
MTB383	CAD및실습	3	2	2	1	03	N	12	12	12	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 1 디지                            	미정	화/08A	화/08B	화/09A	화/09B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MCA244	PLC실습	2	1	2	0.5	01	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 제어                            	허준영	목/01A	목/01B	목/02A	목/02B	목/03A	목/03B	 	 	 	 	 	 	 	 	 	 
MCA244	PLC실습	2	1	2	0.5	02	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	허준영	화/01A	화/01B	화/02A	화/02B	화/03A	화/03B	 	 	 	 	 	 	 	 	 	 
MCA244	PLC실습	2	1	2	0.5	03	N	12	12	12	10T	10TS	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 디지                            	허준영	목/07A	목/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 
MTA520	RP및실습	3	2	2	2	01	N	12	12	12	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	정동택	월/06A	월/06B	월/07A	월/07B	목/02A	목/02B	목/03A	목/03B	 	 	 	 	 	 	 	 
MTA520	RP및실습	3	2	2	2	02	N	12	12	12	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	민동균	월/08A	월/08B	월/09A	월/09B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MTA433	TRIZ응용설계 및 실습 	2	1	2	0.5	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 생산                            	허용정	화/03A	화/03B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 	 	 
BSM461	공업통계학및실습	3	2	2	0	01	N	12	12	12	13	12	14	12	12	13	12	12	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 2 생산                            	최만성	월/06A	월/06B	월/07A	월/07B	수/01A	수/01B	수/02A	수/02B	 	 	 	 	 	 	 	 
MTA421	공장설비계획	2	2	0	0	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 생산                            	김문기	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 	 	 
MTA412	기계및전자재료	2	2	0	0	01	Y	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 디지                            	오윤식	목/02A	목/02B	목/03A	목/03B	 	 	 	 	 	 	 	 	 	 	 	 
